ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_heat_impact_wlb,heat_imp_1,heat_imp_2,heat_imp_3,heat_imp_4,heat_imp_5,ext_heat_cope,ext_heat_likely_repeat,ext_heat_affect,ext_heat_lkly_normal_business,ext_heat_lkly_stay_home,ext_heat_lkly_seek_shelter,ext_heat_lkly_social_connection,ext_heat_lkly_leave_town,ext_heat_lkly_supplies,ext_heat_lkly_follow_officials,ext_heat_lkly_comm_supports,ext_heat_indoor_restaurant,ext_heat_takeout_pickup,ext_heat_food_delivery,ext_heat_public_indoors,ext_heat_wfh,ext_heat_commute,ext_heat_car_travel,ext_heat_public_transit,ext_heat_stay_home,ext_heat_stay_family_friends,ext_heat_check_family_friends,ext_heat_volunteer_community,ext_heat_ac_equipped,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
4101,49,4,0.041966035,0,98031,0,1,0,5,0,0,0,0,1,3,5,5,2,2,4,2,1,5,4,5,3,1,3,2,3,1,1,2,3,2,2,2,1,-0.454479494,-0.100007008,0.150553063,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,0,0,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4104,49,4,0.155593046,0,98204,1,0,0,3,0,0,1,0,0,3,5,5,1,5,4,1,1,1,3,3,2,1,1,2,2,2,2,1,3,3,2,3,0,0.004458804,0.110556631,0.189392792,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4106,33,2,0.580238225,0,11368,1,0,0,4,0,0,0,1,0,2,5,4,5,4,5,3,5,5,4,3,1,3,2,1,2,3,2,1,2,2,3,1,1,0.241455394,0.374935624,0.669779339,0,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,0,1,4
4108,49,4,0.01282857,0,98122,1,0,0,3,0,0,1,0,0,3,4,4,3,5,4,3,3,4,4,3,2,2,2,3,2,2,2,2,3,3,3,3,0,-0.27071466,0.344051876,-0.667986815,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
4109,49,4,0.022451002,0,98203,0,1,0,2,0,1,0,0,0,3,2,3,4,4,2,3,1,1,4,1,1,2,2,3,2,2,2,1,3,3,4,4,1,-0.491170745,-0.850829419,0.264472391,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
4110,49,2,0.124355944,0,98105,1,0,0,2,0,1,0,0,0,3,5,3,3,3,3,3,5,5,5,3,2,2,2,3,2,2,2,2,2,3,3,3,0,0.241662007,-0.277638743,-0.585092574,1,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,1,0,0,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4111,49,1,0.093545508,0,98424,0,1,0,1,1,0,0,0,0,1,1,5,4,3,3,4,3,4,4,4,2,2,2,3,2,2,2,2,2,3,3,3,1,0.742955441,1.676173243,0.05526244,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
4113,49,2,0.224111295,0,98134,0,1,0,3,0,0,1,0,0,3,4,2,5,4,1,2,2,4,4,2,2,3,3,2,2,2,2,2,2,3,2,3,0,-0.198849176,-0.25042992,0.763961526,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
4118,49,2,0.030264945,0,98375,0,1,0,2,0,1,0,0,0,1,4,4,5,3,1,1,1,3,4,3,2,2,2,3,2,1,2,2,2,4,2,2,1,-0.057140477,-0.439762927,-0.241692179,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
4119,49,2,0.210720761,0,19103,1,0,0,3,0,0,1,0,0,3,4,4,2,5,3,3,2,5,5,5,1,3,3,1,3,1,3,1,3,1,2,2,1,0.577543271,1.325683084,1.084468203,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
4123,49,2,0.006763322,0,98001,0,1,0,2,0,1,0,0,0,2,4,3,5,4,3,3,2,5,5,5,2,1,1,1,3,1,1,3,3,2,2,2,1,-0.36918262,1.353033897,0.670840469,0,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,0,1,0,0,2
4127,49,4,0.011689065,0,98198,1,0,0,3,0,0,1,0,0,2,2,2,5,5,3,3,1,5,5,2,2,2,2,4,2,2,2,2,2,4,2,3,0,-0.779388606,0.083187588,-0.415008843,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,0,0,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,0,3
4128,49,4,0.158950715,0,98402,0,1,0,4,0,0,0,1,0,2,5,3,4,5,4,4,1,3,4,3,2,2,2,4,2,2,2,2,2,3,3,4,0,0.163128601,0.092184612,-1.279772574,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
4131,49,4,0.017821459,0,98109,1,0,0,4,0,0,0,1,0,4,5,4,4,5,1,1,1,5,4,3,1,2,2,4,2,2,2,2,2,1,2,1,1,-0.343927868,0.874209761,1.159952818,1,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
4133,49,1,0.032130234,0,98370,0,1,0,2,0,1,0,0,0,3,2,3,5,3,3,4,3,5,4,4,2,2,2,3,2,2,2,2,2,4,4,4,0,0.346583519,-0.507225836,1.183858723,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,0,2
4137,49,2,0.017559248,0,98311,0,1,0,2,0,1,0,0,0,2,5,1,4,4,2,4,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,0,1.094519115,-0.185081059,0.102383574,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
4139,49,2,0.11363863,0,98133,1,0,0,1,1,0,0,0,0,1,4,2,4,4,1,1,1,3,4,2,1,3,3,3,2,3,3,3,3,4,3,2,1,-0.324900117,0.712020667,0.040662386,0,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
4144,49,4,0.064031647,0,98117,1,0,0,2,0,1,0,0,0,2,5,3,5,5,1,1,1,3,5,3,1,2,2,4,2,2,2,2,2,4,2,4,1,0.482015236,0.090553555,0.411325979,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
4146,49,2,0.064801749,0,98208,0,1,0,3,0,0,1,0,0,3,5,5,4,3,1,1,1,5,5,1,2,2,2,2,3,2,2,2,2,4,3,4,0,-0.259688621,0.2860874,-0.167963177,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
4148,49,2,0.058829993,0,98499,0,1,0,3,0,0,1,0,0,3,5,3,2,5,2,4,1,4,3,2,2,3,3,4,2,3,3,1,3,2,2,3,0,-1.298932383,-0.781456198,0.397143006,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
4150,49,4,0.047740921,0,98125,1,0,0,3,0,0,1,0,0,1,5,4,4,5,2,2,1,2,4,4,3,2,2,1,2,2,2,1,3,1,2,1,1,0.080695853,-0.354329156,-0.828576266,1,1,0,0,2,0,0,1,0,0,1,1,1,0,1,2,0,0,3,1,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4151,49,2,0.06595117,0,98125,1,0,0,2,0,1,0,0,0,3,4,3,3,4,1,4,4,3,4,3,3,2,2,2,1,2,1,1,2,1,2,1,1,-0.565021685,0.570313678,-0.066117688,1,0,0,0,1,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4153,49,4,0.008059139,0,98023,0,1,0,2,0,1,0,0,0,2,4,4,2,1,2,2,3,5,5,4,3,2,2,2,2,2,2,2,3,2,2,3,1,0.364303838,-0.884501412,-0.123141257,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4154,49,2,0.089727534,0,98042,0,1,0,2,0,1,0,0,0,1,5,2,4,5,2,3,2,5,5,4,2,2,2,4,2,2,2,2,2,4,3,4,1,0.718135049,0.223279028,0.116710312,0,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4157,49,2,0.109033778,0,98004,0,1,0,2,0,1,0,0,0,3,5,4,3,5,2,2,2,4,4,3,2,1,1,3,2,2,1,2,3,3,3,4,0,-1.16247509,-0.813495075,-1.245721895,0,1,0,0,2,1,1,0,0,1,2,0,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4158,49,2,0.048099984,0,98168,0,1,0,2,0,1,0,0,0,1,1,3,4,2,1,3,3,3,5,3,2,2,2,3,2,2,3,1,1,1,2,1,1,0.488359185,0.011771643,0.16778167,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,0,3
4159,49,4,0.012646192,0,98373,0,1,0,2,0,1,0,0,0,5,2,5,2,5,1,1,1,5,5,2,2,1,1,4,3,1,1,1,3,1,3,3,1,-1.896440989,-1.426341531,-0.188652938,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
4160,49,2,0.076610696,0,98031,0,1,0,3,0,0,1,0,0,1,5,3,5,4,1,1,4,4,4,3,2,1,2,3,2,3,2,2,2,3,2,3,0,0.200354714,0.588256505,0.226121787,1,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4161,49,4,0.043252603,0,98409,0,1,0,1,1,0,0,0,0,1,5,2,5,4,2,3,2,4,4,4,2,1,1,4,2,2,2,3,2,3,2,3,1,-0.734361315,-0.516579469,-0.124513343,0,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,1,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
4165,49,4,0.023122775,0,98003,1,0,0,2,0,1,0,0,0,2,5,3,4,5,1,1,1,3,4,2,2,2,2,4,2,2,2,2,2,3,2,4,1,-0.609263295,-1.126614793,0.305380969,0,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4169,49,3,0.017976637,0,98338,0,1,0,2,0,1,0,0,0,2,4,3,3,2,4,5,3,4,5,4,1,1,2,3,2,2,1,2,2,2,2,4,1,-1.924488376,-0.494999757,0.563358141,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4170,49,4,0.05192134,0,98374,0,1,0,3,0,0,1,0,0,3,2,3,2,5,1,2,2,3,4,4,1,1,2,1,2,2,2,2,1,3,1,3,1,-0.324229547,0.299891742,-1.894912394,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4173,49,2,0.026763289,0,98290,0,1,0,3,0,0,1,0,0,3,5,4,2,5,3,2,2,5,4,3,1,2,2,2,2,2,2,1,3,4,2,3,0,0.521391232,-0.603054514,-0.180168858,0,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1
4177,49,2,0.049114595,0,98106,0,1,0,2,0,1,0,0,0,2,4,3,4,4,1,4,1,5,4,4,1,2,2,1,2,2,1,2,2,3,2,3,1,0.169620589,0.529934238,0.26695539,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,0,0,0,1,4
4182,49,2,0.03230247,0,98042,0,1,0,5,0,0,0,0,1,4,4,4,2,4,3,3,2,3,3,2,2,3,3,3,2,2,2,2,2,3,2,3,1,-0.971102173,-0.981067468,0.461373299,0,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,0,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4184,49,3,0.023616534,0,98498,0,1,0,1,1,0,0,0,0,2,1,0,2,5,1,5,1,4,2,5,2,3,3,3,2,1,2,1,2,3,2,1,1,0.527247491,0.601157537,0.880015741,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,3
4185,49,4,0.047497356,0,98498,0,1,0,1,1,0,0,0,0,1,4,1,5,3,1,1,1,4,5,4,2,2,2,3,2,2,2,2,2,4,2,3,1,0.725646474,0.80013697,-0.327433103,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,3
4186,49,2,0.016492853,0,99205,0,1,0,2,0,1,0,0,0,4,4,3,2,5,2,3,4,2,4,2,2,3,3,3,2,2,1,3,3,1,2,4,1,-0.856962479,-0.84239439,-1.90395439,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,1,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
4189,49,2,0.037702455,0,98003,1,0,0,4,0,0,0,1,0,3,4,4,2,4,3,4,5,5,5,5,1,3,2,2,3,1,3,2,3,2,2,2,1,-0.859432381,1.639271062,0.232824394,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4191,49,4,0.015399266,0,98204,1,0,0,2,0,1,0,0,0,3,4,2,4,3,1,5,1,1,1,1,2,2,2,4,2,2,2,2,1,2,4,4,0,-0.218515894,-1.075059356,-0.143161527,0,1,0,0,2,1,1,1,0,1,2,0,3,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4193,49,2,0.066153567,0,98106,0,1,0,4,0,0,0,1,0,1,5,5,5,5,5,5,4,5,5,5,2,1,3,1,2,3,2,2,1,3,3,2,1,1.30243342,1.087579039,0.92788432,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,0,0,0,1,4
4196,49,1,0.088008518,0,98122,1,0,0,4,0,0,0,1,0,3,4,4,5,4,3,3,4,3,3,4,2,2,3,3,2,3,2,3,2,2,2,2,1,0.679497199,0.408795454,-0.03324115,1,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,1,2,1,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
4199,49,4,0.040492058,0,98136,0,1,0,4,0,0,0,1,0,2,4,3,4,4,2,3,2,1,3,4,2,2,2,2,1,3,3,1,1,2,2,2,1,0.075394104,0.795743737,-0.22222084,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,0,3
4202,49,2,0.06169175,0,98445,0,1,0,1,1,0,0,0,0,1,3,1,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,1,-0.165829279,0.501731726,-0.473489171,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4203,49,2,0.030196013,0,98102,1,0,0,4,0,0,0,1,0,1,2,3,4,4,5,5,4,3,4,5,2,3,3,3,2,3,2,2,2,3,3,2,1,0.481033004,1.026812139,0.68106784,0,0,1,0,3,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,1,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
4204,49,4,0.01854863,0,98270,0,1,0,2,0,1,0,0,0,2,3,3,4,4,2,3,2,5,5,3,2,2,2,3,2,2,3,2,3,3,2,2,0,0.441088235,0.659078318,0.530338858,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4208,49,4,0.023734674,0,98443,0,1,0,4,0,0,0,1,0,4,4,3,2,5,2,4,2,3,4,3,2,2,2,2,3,2,2,2,3,2,3,4,0,-1.099962636,0.644277029,-1.972995406,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4209,49,4,0.252745636,0,98258,0,1,0,2,0,1,0,0,0,2,5,4,2,4,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,3,3,4,1,-0.334676605,-1.014269318,0.662758571,1,1,0,0,2,0,0,0,0,1,2,0,3,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,0,2
4210,49,4,0.015088901,0,98056,0,1,0,3,0,0,1,0,0,3,5,3,4,3,2,2,2,4,5,4,3,2,2,4,2,2,3,2,3,4,2,2,1,-1.198027356,-0.072541821,0.307012348,1,0,1,0,3,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
4211,49,2,0.039853197,0,98466,0,1,0,2,0,1,0,0,0,2,5,3,4,2,1,1,1,5,4,3,1,2,3,1,2,2,2,2,2,4,2,2,0,0.211753654,-0.140157771,-0.041538441,1,0,1,0,3,1,1,0,1,0,2,0,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
4212,49,2,0.00391195,0,98498,0,1,0,2,0,1,0,0,0,2,4,4,4,4,2,3,2,3,3,2,2,2,1,3,2,2,2,2,3,3,3,4,1,-0.231065302,-0.159804596,0.002775022,1,1,0,0,2,0,1,0,0,0,2,0,5,1,0,1,0,0,3,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,3
4217,49,4,0.075153818,0,98023,0,1,0,5,0,0,0,0,1,5,4,5,2,5,3,1,1,2,3,2,2,2,2,1,2,1,2,1,2,1,1,3,0,-1.516366698,-0.618005928,-0.850952091,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4218,49,2,0.054779005,0,98012,0,1,0,1,1,0,0,0,0,2,6,1,5,4,1,1,1,1,5,3,2,1,1,3,2,2,2,2,2,3,3,3,1,0.589901468,1.299904748,-0.588688461,0,1,0,0,2,0,1,0,0,1,2,0,3,0,0,3,0,0,3,1,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4221,32,4,0.000156414,0,87108,0,1,0,2,0,1,0,0,0,2,2,3,4,4,3,2,1,3,4,3,2,2,2,3,2,2,2,2,2,1,3,4,1,-0.727303221,-1.080232606,-1.024072664,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
4222,49,2,0.219746229,0,98312,0,1,0,2,0,1,0,0,0,4,5,4,3,4,1,1,3,4,4,3,2,3,3,1,3,2,3,1,3,2,2,3,1,0.214322799,-1.806397621,-0.867138615,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
4224,49,4,0.027494775,0,98387,0,1,0,4,0,0,0,1,0,4,4,5,1,4,1,4,1,3,4,3,2,1,3,1,2,2,2,2,3,3,3,4,0,-0.913904144,-0.440884552,0.075368821,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
4225,49,2,0.093259305,0,98056,0,1,0,3,0,0,1,0,0,3,5,4,3,3,2,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,4,0,-0.463102644,0.493394892,-0.852897546,1,0,0,0,1,1,1,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
4226,49,2,0.116643149,0,98311,0,1,0,2,0,1,0,0,0,2,4,1,4,4,1,1,1,3,3,2,2,2,2,3,2,2,2,2,2,3,3,3,1,-0.384657148,-0.470554,1.076134209,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
4227,49,4,0.012242724,0,98370,0,1,0,3,0,0,1,0,0,4,4,3,4,4,2,2,1,4,4,2,2,2,2,3,2,2,2,2,2,4,3,4,1,0.027094288,0.540775212,-1.840946362,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,0,2
4229,49,2,0.035478672,0,98290,0,1,0,2,0,1,0,0,0,2,2,4,4,4,3,4,4,4,4,4,3,3,2,2,3,3,3,2,3,2,2,2,1,-0.513948497,-0.206344901,-0.810557729,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1
4230,49,2,0.016999786,0,98370,0,1,0,3,0,0,1,0,0,3,2,3,1,2,2,3,4,1,3,3,2,2,2,3,1,3,3,2,1,3,3,3,0,-0.800015077,1.130914368,0.384392188,0,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,0,2
4231,49,2,0.085483961,0,98033,1,0,0,4,0,0,0,1,0,2,5,1,2,4,2,3,3,4,2,5,3,2,2,2,2,1,3,2,1,2,1,3,1,-0.46126775,0.696451031,-0.675487986,1,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4232,49,2,0.021475615,0,98118,0,1,0,3,0,0,1,0,0,2,5,4,1,3,3,4,3,5,4,3,2,2,1,3,2,2,2,1,3,3,2,3,1,-0.928309118,-1.364071559,-1.10884283,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
