ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_cold_impact_wlb,cold_imp_1,cold_imp_2,cold_imp_3,cold_imp_4,cold_imp_5,ext_cold_cope,ext_cold_likely_repeat,ext_cold_affect,ext_cold_lkly_normal_business,ext_cold_lkly_stay_home,ext_cold_lkly_seek_shelter,ext_cold_lkly_social_connection,ext_cold_lkly_leave_town,ext_cold_lkly_supplies,ext_cold_lkly_follow_officials,ext_cold_lkly_comm_supports,ext_cold_indoor_restaurant,ext_cold_takeout_pickup,ext_cold_food_delivery,ext_cold_public_indoors,ext_cold_wfh,ext_cold_commute,ext_cold_car_travel,ext_cold_transit_use,ext_cold_stay_home,ext_cold_stay_family_friends,ext_cold_check_family_friends,ext_cold_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
4125,49,2,0.404602633,0,98003,1,0,0,2,0,1,0,0,0,2,4,4,2,5,3,2,2,4,5,4,3,2,3,2,3,1,2,1,3,4,2,3,-0.235515608,1.248502496,0.192748871,0,0,1,0,3,0,0,1,0,0,1,1,1,0,0,3,0,1,2,0,0,1,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4126,49,4,0.064031647,0,98053,0,1,0,1,1,0,0,0,0,1,4,1,5,5,1,4,1,2,4,2,1,1,2,4,2,2,1,2,3,4,3,3,1.337352993,-0.200919911,0.736456488,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
4128,49,4,0.158950715,0,98402,0,1,0,3,0,0,1,0,0,2,4,4,4,3,2,4,1,4,5,3,2,2,2,3,2,2,2,1,3,3,2,4,0.163128601,0.092184612,-1.279772574,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
4129,49,2,0.012747697,0,98271,0,1,0,3,0,0,1,0,0,2,4,4,3,4,2,3,1,5,5,3,2,2,3,2,1,2,2,2,3,4,2,1,0.279989713,-0.603028652,0.039111965,1,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
4130,49,1,0.082859178,0,98270,0,1,0,1,1,0,0,0,0,2,3,2,3,4,2,2,3,4,4,3,2,2,2,3,3,2,2,1,3,3,2,3,-0.829275675,-0.553356123,0.55960825,1,0,1,0,3,0,0,0,0,0,2,0,5,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4132,49,4,0.065542553,0,98038,0,1,0,3,0,0,1,0,0,2,4,1,4,3,1,1,1,2,3,3,2,2,2,4,2,2,1,2,2,4,3,4,0.073536135,0.073012722,-0.167667445,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
4136,49,2,0.168072832,0,98103,1,0,0,3,0,0,1,0,0,3,2,3,2,5,1,1,1,4,4,2,1,1,3,1,3,1,2,2,3,4,4,4,-1.247762616,-1.050698841,-0.144086473,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
4138,49,2,0.168865877,0,98408,0,1,0,1,1,0,0,0,0,1,4,4,5,3,2,2,2,2,4,3,2,2,2,4,2,2,2,2,2,3,3,4,-0.871397418,-0.31754235,-0.35210667,0,0,1,0,3,0,1,0,0,1,2,0,3,0,0,3,0,0,3,0,0,0,1,1,0,-9,0,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
4140,49,2,0.025367488,0,98404,0,1,0,2,0,1,0,0,0,2,4,2,4,4,4,4,4,3,4,4,2,3,2,3,2,1,1,3,2,1,2,3,0.065968887,1.451158077,0.035213738,0,1,0,0,2,0,0,0,0,0,1,1,1,0,1,2,0,0,3,1,0,1,1,1,0,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,0,1,4
4142,49,2,0.011797898,0,98444,0,1,0,2,0,1,0,0,0,3,2,2,2,4,3,4,1,5,5,4,2,3,3,3,2,2,3,1,2,1,2,3,-0.963525033,0.382428486,0.490133499,1,0,1,0,3,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,1,0,1,0,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
4146,49,2,0.064801749,0,98208,0,1,0,3,0,0,1,0,0,3,5,5,3,2,1,1,1,5,5,1,3,2,2,2,3,2,2,3,2,4,3,4,-0.259688621,0.2860874,-0.167963177,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
4147,49,2,0.310211003,0,98444,0,1,0,3,0,0,1,0,0,1,2,1,5,5,1,3,1,5,4,4,2,2,2,4,2,2,2,2,2,3,2,2,-0.14120866,0.232968474,1.439042153,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
4149,49,4,0.011488483,0,98370,0,1,0,1,1,0,0,0,0,2,5,4,4,5,1,1,1,4,4,3,2,2,2,3,3,2,2,2,2,4,3,3,1.289789783,0.340297237,1.25762197,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,0,2
4151,49,2,0.06595117,0,98125,1,0,0,2,0,1,0,0,0,3,4,1,4,4,1,1,1,3,2,3,1,1,1,1,2,2,2,1,3,4,2,4,-0.565021685,0.570313678,-0.066117688,1,0,0,0,1,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4152,49,1,0.023224921,0,98122,1,0,0,1,1,0,0,0,0,2,5,3,4,5,2,2,1,5,5,4,2,1,2,1,3,1,3,1,3,4,2,2,0.171628844,-1.482170462,0.626996996,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,1,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
4153,49,4,0.008059139,0,98023,0,1,0,1,1,0,0,0,0,1,5,0,3,5,2,5,4,5,5,3,3,2,2,2,2,2,2,2,3,3,2,3,0.364303838,-0.884501412,-0.123141257,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4155,49,4,0.033793756,0,98499,0,1,0,3,0,0,1,0,0,2,5,3,4,4,1,1,1,5,5,3,1,1,3,3,3,1,1,1,3,1,2,4,0.180467989,0.187370756,-2.035612889,1,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
4157,49,2,0.109033778,0,98004,0,1,0,1,1,0,0,0,0,1,4,2,4,5,2,2,2,4,4,4,1,1,1,1,2,2,1,2,3,3,2,4,-1.16247509,-0.813495075,-1.245721895,0,1,0,0,2,1,1,0,0,1,2,0,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4159,49,4,0.012646192,0,98373,0,1,0,2,0,1,0,0,0,3,5,3,3,5,1,1,1,5,4,4,2,1,1,4,2,1,1,1,2,1,3,3,-1.896440989,-1.426341531,-0.188652938,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
4162,49,4,0.004027051,0,98444,0,1,0,4,0,0,0,1,0,3,5,5,1,5,2,4,4,4,5,4,2,2,3,1,3,1,1,2,3,2,2,2,0.080836596,-1.168631075,-1.670113998,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
4163,49,2,0.080166695,0,98126,0,1,0,2,0,1,0,0,0,3,4,2,2,4,1,1,1,1,3,1,3,2,2,1,2,2,2,2,2,1,2,3,-1.678825999,0.151008501,0.276182991,1,1,0,0,2,1,1,0,1,0,1,1,1,0,1,2,0,1,2,0,0,0,1,0,0,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,0,1,4
4164,49,2,0.205028349,0,98002,1,0,0,3,0,0,1,0,0,3,3,3,3,4,4,2,1,5,3,3,1,1,1,1,2,1,3,1,3,2,3,2,-1.599385535,0.280145905,-0.591461763,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,0,1,4
4165,49,4,0.023122775,0,98003,1,0,0,2,0,1,0,0,0,2,5,3,4,5,1,2,1,3,4,2,1,1,2,4,2,2,1,2,2,3,2,3,-0.609263295,-1.126614793,0.305380969,0,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4166,49,4,0.064031647,0,98126,0,1,0,2,0,1,0,0,0,2,4,2,4,4,2,2,2,4,5,4,2,2,1,4,2,2,1,2,1,3,3,3,0.506501834,0.239275859,-0.205128624,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,1,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,0,1,4
4167,49,4,0.01793346,0,98042,0,1,0,3,0,0,1,0,0,4,4,3,4,5,1,1,1,4,5,1,2,3,3,1,2,2,2,2,2,4,3,4,-1.294112393,-0.991250499,0.117221405,1,0,0,0,1,0,0,1,0,0,2,0,4,0,0,0,0,0,3,0,0,0,0,0,1,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4172,49,2,0.004345153,0,98118,0,1,0,2,0,1,0,0,0,2,3,4,4,2,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,2,3,3,0.89084642,0.936764093,-0.405617411,0,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
4175,49,2,0.08431398,0,98296,0,1,0,3,0,0,1,0,0,1,5,1,5,5,1,1,1,4,3,3,2,2,2,3,3,2,2,2,2,3,2,3,-1.141045994,0.717005025,1.592993582,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
4176,49,2,0.003637365,0,98391,0,1,0,4,0,0,0,1,0,2,4,4,4,3,4,4,3,4,3,4,2,3,2,3,3,3,2,2,3,3,2,2,-0.398772858,0.495627519,-0.044899893,0,0,1,0,3,0,1,1,0,0,2,0,4,1,0,1,0,0,3,1,0,1,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4177,49,2,0.049114595,0,98106,0,1,0,2,0,1,0,0,0,2,4,3,4,4,1,4,1,5,4,4,1,2,1,1,2,2,1,2,2,3,2,4,0.169620589,0.529934238,0.26695539,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,0,0,0,1,4
4178,49,2,0.040876423,0,98444,0,1,0,2,0,1,0,0,0,2,5,4,5,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,0.900970883,-0.289338339,0.724989926,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,0,0,0,1,0,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
4179,49,2,0.117861168,0,98005,0,1,0,3,0,0,1,0,0,2,2,3,3,3,1,3,3,5,5,5,3,3,2,3,2,2,1,3,3,2,2,2,-0.172572488,0.015957373,-0.01767486,1,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,1,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4180,49,4,0.01577455,0,98204,1,0,0,2,0,1,0,0,0,2,5,2,4,5,2,2,2,4,4,2,2,2,2,4,2,2,2,2,2,4,4,4,0.479090234,-1.879094578,-0.46017474,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4184,49,3,0.023616534,0,98498,0,1,0,2,0,1,0,0,0,1,4,1,4,5,1,5,1,5,4,4,1,3,3,3,2,1,3,1,3,3,2,1,0.527247491,0.601157537,0.880015741,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,3
4185,49,4,0.047497356,0,98498,0,1,0,1,1,0,0,0,0,1,4,1,2,5,1,1,1,5,5,5,1,2,2,3,2,2,2,2,2,4,3,4,0.725646474,0.80013697,-0.327433103,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,3
4188,49,4,0.021580598,0,98498,0,1,0,2,0,1,0,0,0,3,6,2,4,3,2,3,2,3,2,2,2,2,2,4,2,2,2,2,2,3,3,4,-0.327020839,-0.095473952,-0.154973498,1,0,0,0,1,0,0,0,0,0,2,0,5,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,3
4189,49,2,0.037702455,0,98003,1,0,0,4,0,0,0,1,0,3,5,5,3,4,2,3,4,4,5,5,1,2,1,1,3,1,3,1,3,2,2,2,-0.859432381,1.639271062,0.232824394,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
4190,49,2,0.139955778,0,98077,0,1,0,2,0,1,0,0,0,2,6,2,5,5,1,1,1,5,5,3,2,2,2,3,3,1,1,2,3,3,2,2,-0.518659577,-0.403936092,-0.136278843,1,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
4191,49,4,0.015399266,0,98204,1,0,0,2,0,1,0,0,0,3,4,1,5,5,1,2,1,1,1,1,2,2,2,4,2,2,2,2,2,4,4,4,-0.218515894,-1.075059356,-0.143161527,0,1,0,0,2,1,1,1,0,1,2,0,3,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
4194,49,2,0.010869914,0,98408,0,1,0,2,0,1,0,0,0,3,4,3,4,2,3,4,2,4,4,3,3,2,2,3,2,2,2,2,2,3,3,4,0.510019816,-0.419920476,0.060772895,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,1,1,0,-9,0,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
4197,49,2,0.019491298,0,98118,0,1,0,3,0,0,1,0,0,2,4,4,2,5,3,4,3,5,4,5,2,3,3,2,3,1,3,1,3,1,2,2,0.666642415,0.830716345,1.211498645,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
4198,49,4,0.011488483,0,98012,0,1,0,2,0,1,0,0,0,3,5,4,2,4,1,2,2,4,4,3,2,2,2,1,2,2,3,1,3,1,2,1,-0.34246095,0.023826265,0.038349935,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4200,49,2,0.02932178,0,98373,0,1,0,3,0,0,1,0,0,4,5,5,4,5,5,5,1,4,4,5,3,1,3,1,3,1,2,1,3,2,2,3,-0.270489676,-0.797855271,-0.069210396,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
4202,49,2,0.06169175,0,98445,0,1,0,3,0,0,1,0,0,3,4,3,3,4,2,2,2,4,3,3,1,1,3,2,3,1,1,1,3,1,1,1,-0.165829279,0.501731726,-0.473489171,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4205,49,2,0.012226136,0,98126,0,1,0,3,0,0,1,0,0,2,5,4,3,4,2,2,3,2,4,3,1,1,3,3,2,2,1,3,3,4,4,3,-2.208730886,0.504604022,-0.099429286,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,1,0,0,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,0,1,4
4208,49,4,0.023734674,0,98443,0,1,0,3,0,0,1,0,0,3,5,4,3,5,3,4,2,4,4,3,1,1,1,2,3,2,2,2,3,3,2,3,-1.099962636,0.644277029,-1.972995406,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4212,49,2,0.00391195,0,98498,0,1,0,2,0,1,0,0,0,2,4,4,4,4,2,2,2,4,3,2,2,2,1,3,2,2,2,2,2,3,3,4,-0.231065302,-0.159804596,0.002775022,1,1,0,0,2,0,1,0,0,0,2,0,5,1,0,1,0,0,3,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,3
4213,49,3,0.092866207,0,98008,1,0,0,4,0,0,0,1,0,5,5,5,1,5,3,2,1,4,3,3,3,2,1,2,2,2,2,1,3,3,3,4,-0.51472739,0.493506198,-0.937154519,1,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
4216,49,2,0.009189571,0,98122,1,0,0,2,0,1,0,0,0,1,2,2,5,5,5,5,5,5,5,5,3,3,1,3,3,2,1,3,3,2,2,2,1.257021927,1.262734868,0.588406236,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,1,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,3,0,0,0,1,4
4217,49,4,0.075153818,0,98023,0,1,0,2,0,1,0,0,0,3,4,3,3,5,1,1,1,3,3,1,2,2,3,3,3,2,3,1,2,1,1,1,-1.516366698,-0.618005928,-0.850952091,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4218,49,2,0.054779005,0,98012,0,1,0,2,0,1,0,0,0,2,4,3,5,3,1,1,1,3,4,3,1,1,1,4,3,1,1,1,3,3,3,3,0.589901468,1.299904748,-0.588688461,0,1,0,0,2,0,1,0,0,1,2,0,3,0,0,3,0,0,3,1,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
4220,49,4,0.059831988,0,98444,0,1,0,2,0,1,0,0,0,2,5,4,5,5,1,2,1,3,3,2,1,1,3,4,2,2,2,2,2,4,4,4,-0.157449452,-1.606590713,-0.198562392,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
4221,32,4,0.000156414,0,87108,0,1,0,2,0,1,0,0,0,2,4,3,3,4,2,2,1,4,4,3,2,2,2,3,2,2,2,2,2,4,3,3,-0.727303221,-1.080232606,-1.024072664,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
4222,49,2,0.219746229,0,98312,0,1,0,2,0,1,0,0,0,5,5,5,4,5,2,1,1,5,5,3,3,3,3,1,3,2,3,1,3,1,2,3,0.214322799,-1.806397621,-0.867138615,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
4225,49,2,0.093259305,0,98056,0,1,0,2,0,1,0,0,0,1,5,1,5,4,2,2,3,3,3,3,2,2,2,2,2,2,1,2,3,3,2,4,-0.463102644,0.493394892,-0.852897546,1,0,0,0,1,1,1,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
4226,49,2,0.116643149,0,98311,0,1,0,3,0,0,1,0,0,1,5,3,4,4,1,1,1,4,3,1,2,2,2,3,2,2,2,2,2,3,3,3,-0.384657148,-0.470554,1.076134209,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
4227,49,4,0.012242724,0,98370,0,1,0,2,0,1,0,0,0,3,4,3,4,4,3,2,3,4,4,4,1,2,2,4,2,2,2,2,2,3,3,4,0.027094288,0.540775212,-1.840946362,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,0,2
4228,49,4,0.038740995,0,98072,0,1,0,4,0,0,0,1,0,4,5,5,4,4,4,4,4,4,4,4,2,2,2,3,2,2,2,2,3,1,1,3,-0.823011895,1.281787684,-0.417798464,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
4231,49,2,0.085483961,0,98033,1,0,0,4,0,0,0,1,0,1,5,2,4,2,4,2,4,4,2,4,2,1,2,2,2,3,2,3,2,2,3,2,-0.46126775,0.696451031,-0.675487986,1,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
4232,49,2,0.021475615,0,98118,0,1,0,1,1,0,0,0,0,1,4,3,2,5,2,3,1,5,3,3,3,3,2,3,2,2,2,1,3,4,2,3,-0.928309118,-1.364071559,-1.10884283,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
4234,49,4,0.007178185,0,98032,1,0,0,4,0,0,0,1,0,3,4,3,2,4,1,2,1,4,4,4,2,1,1,1,3,1,1,2,3,3,2,3,-2.145527427,-1.491810658,1.72473345,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
4235,49,4,0.020190287,0,98367,0,1,0,2,0,1,0,0,0,2,3,3,3,5,3,3,3,5,5,5,1,1,3,1,3,1,2,1,3,3,3,4,0.403797964,-0.135366958,0.418009457,1,0,1,0,3,1,1,0,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1
4237,45,2,16.68291594,1,76011,1,0,0,3,0,0,1,0,0,3,5,5,4,2,1,2,2,5,5,5,1,1,3,1,3,1,3,1,3,3,2,2,0.873790169,0.003885757,0.21951487,0,1,0,0,2,1,1,0,1,0,2,0,2,0,0,3,1,0,1,0,0,0,1,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
4238,49,2,0.035917955,0,98133,1,0,0,1,1,0,0,0,0,2,5,4,5,4,4,5,4,4,5,4,2,2,3,3,1,3,2,2,3,3,3,1,0.324554163,0.750993117,0.756610591,0,1,0,0,2,0,0,0,0,1,1,1,1,0,1,2,0,0,3,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
4241,49,2,0.005350542,0,98418,0,1,0,4,0,0,0,1,0,2,4,4,5,4,4,5,4,4,5,4,2,3,3,3,2,2,3,2,2,2,3,3,-0.375810748,0.520132147,0.154600956,0,1,0,0,2,0,1,1,0,0,2,0,4,1,0,1,0,0,3,1,0,1,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,0,0,0,1,4
